"Age","Attrition","DailyRate","Department","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MonthlyIncome","NumCompaniesWorked","Over18","OverTime","PerformanceRating","StandardHours","TotalWorkingYears","TrainingTimesLastYear","YearsInCurrentRole"
45,"No",1038,"Research & Development",3,"Medical",2,"Male",95,1,3,"Healthcare Representative",1,10851,2,"Y","Yes",3,80,24,2,7
31,"No",1398,"Human Resources",2,"Medical",4,"Female",96,4,1,"Human Resources",2,2109,9,"Y","No",3,80,8,3,2
31,"Yes",523,"Research & Development",3,"Life Sciences",2,"Male",94,3,1,"Laboratory Technician",4,3722,6,"Y","Yes",3,80,7,2,2
45,"No",1448,"Research & Development",3,"Technical Degree",2,"Male",55,3,3,"Manufacturing Director",4,9380,4,"Y","Yes",3,80,10,4,1
48,"No",1221,"Sales",3,"Marketing",3,"Male",96,3,2,"Sales Executive",1,5486,4,"Y","No",3,80,15,3,2
34,"Yes",1107,"Human Resources",4,"Technical Degree",1,"Female",52,3,1,"Human Resources",3,2742,1,"Y","No",3,80,2,0,2
40,"No",218,"Research & Development",1,"Medical",4,"Male",55,2,3,"Research Director",2,13757,2,"Y","No",3,80,16,5,8
28,"No",866,"Sales",3,"Medical",4,"Male",84,3,2,"Sales Executive",1,8463,0,"Y","No",3,80,6,4,4
44,"No",981,"Research & Development",3,"Life Sciences",3,"Male",90,2,1,"Laboratory Technician",3,3162,3,"Y","No",3,80,7,5,2
53,"No",447,"Research & Development",3,"Medical",4,"Male",39,4,4,"Research Director",2,16598,4,"Y","No",3,80,35,2,8
49,"No",1495,"Research & Development",4,"Technical Degree",1,"Male",96,3,2,"Healthcare Representative",3,6651,2,"Y","No",3,80,20,0,2
40,"No",896,"Research & Development",3,"Medical",3,"Male",68,3,1,"Research Scientist",3,2345,2,"Y","No",3,80,8,3,1
44,"No",1467,"Research & Development",3,"Life Sciences",4,"Male",49,3,1,"Research Scientist",2,3420,1,"Y","No",3,80,6,3,2
33,"No",430,"Sales",3,"Medical",4,"Male",54,3,2,"Sales Executive",1,4373,0,"Y","No",3,80,5,2,3
34,"No",1326,"Sales",3,"Other",4,"Male",81,1,2,"Sales Executive",1,4759,3,"Y","No",3,80,15,2,9
30,"No",1358,"Sales",1,"Life Sciences",4,"Male",96,3,2,"Sales Executive",3,5301,8,"Y","No",3,80,4,2,1
42,"No",748,"Research & Development",2,"Medical",1,"Female",74,3,1,"Laboratory Technician",4,3673,1,"Y","No",3,80,12,3,9
44,"No",383,"Sales",5,"Marketing",1,"Female",79,3,2,"Sales Executive",3,4768,7,"Y","No",3,80,11,4,0
30,"No",990,"Research & Development",3,"Technical Degree",3,"Male",64,3,1,"Research Scientist",3,1274,1,"Y","No",3,80,1,2,0
57,"No",405,"Research & Development",2,"Life Sciences",2,"Male",93,4,2,"Research Scientist",3,4900,0,"Y","No",4,80,13,2,9
49,"No",1490,"Research & Development",4,"Life Sciences",3,"Male",35,3,3,"Healthcare Representative",2,10466,3,"Y","No",3,80,29,3,7
34,"No",829,"Research & Development",3,"Medical",2,"Male",71,3,4,"Research Director",1,17007,7,"Y","No",3,80,16,3,8
28,"Yes",1496,"Sales",3,"Technical Degree",1,"Male",92,3,1,"Sales Representative",3,2909,3,"Y","No",3,80,5,3,2
29,"Yes",115,"Sales",3,"Technical Degree",1,"Female",51,3,2,"Sales Executive",2,5765,5,"Y","No",3,80,7,4,3
34,"Yes",790,"Sales",4,"Medical",1,"Female",40,2,2,"Sales Executive",2,4599,0,"Y","Yes",4,80,16,2,9
35,"No",660,"Sales",1,"Life Sciences",4,"Male",76,3,1,"Sales Representative",3,2404,1,"Y","No",3,80,1,3,0
24,"Yes",381,"Research & Development",3,"Medical",2,"Male",89,3,1,"Laboratory Technician",1,3172,2,"Y","Yes",3,80,4,2,0
24,"No",830,"Sales",2,"Life Sciences",4,"Female",78,3,1,"Sales Representative",2,2033,1,"Y","No",3,80,1,2,0
44,"No",1193,"Research & Development",1,"Medical",2,"Male",86,3,3,"Manufacturing Director",3,10209,5,"Y","Yes",3,80,16,2,2
29,"No",1246,"Sales",3,"Life Sciences",3,"Male",77,2,2,"Sales Executive",3,8620,1,"Y","No",3,80,10,3,7
30,"No",330,"Human Resources",3,"Life Sciences",3,"Male",46,3,1,"Human Resources",3,2064,0,"Y","No",4,80,6,3,3
55,"No",1229,"Research & Development",4,"Life Sciences",4,"Male",30,3,2,"Healthcare Representative",3,4035,0,"Y","Yes",3,80,4,2,2
33,"No",1099,"Research & Development",4,"Medical",1,"Female",82,2,1,"Laboratory Technician",2,3838,8,"Y","No",3,80,8,5,4
47,"No",571,"Sales",3,"Medical",3,"Female",78,3,2,"Sales Executive",3,4591,3,"Y","Yes",3,80,11,4,4
28,"Yes",289,"Research & Development",2,"Medical",3,"Male",38,2,1,"Laboratory Technician",1,2561,7,"Y","No",3,80,8,2,0
28,"No",1423,"Research & Development",3,"Life Sciences",1,"Male",72,2,1,"Research Scientist",3,1563,1,"Y","No",3,80,1,2,0
28,"No",467,"Sales",3,"Life Sciences",3,"Male",55,3,2,"Sales Executive",1,4898,0,"Y","No",3,80,5,5,2
49,"No",271,"Research & Development",2,"Medical",3,"Female",43,2,2,"Laboratory Technician",1,4789,4,"Y","No",4,80,10,3,2
29,"No",410,"Research & Development",1,"Life Sciences",4,"Female",97,3,1,"Laboratory Technician",2,3180,0,"Y","No",3,80,4,3,2
28,"No",1083,"Research & Development",1,"Life Sciences",3,"Male",96,1,2,"Manufacturing Director",2,6549,1,"Y","No",3,80,8,2,6
33,"No",516,"Research & Development",5,"Life Sciences",4,"Male",69,3,2,"Healthcare Representative",3,6388,2,"Y","Yes",3,80,14,6,0
32,"No",495,"Research & Development",3,"Medical",3,"Male",64,3,3,"Manager",4,11244,2,"Y","No",4,80,10,5,2
54,"No",1050,"Research & Development",4,"Medical",2,"Female",87,3,4,"Manager",4,16032,3,"Y","No",4,80,26,2,9
29,"Yes",224,"Research & Development",4,"Technical Degree",1,"Male",100,2,1,"Research Scientist",1,2362,6,"Y","No",3,80,11,2,7
44,"No",136,"Research & Development",3,"Life Sciences",4,"Male",32,3,4,"Research Director",1,16328,3,"Y","No",3,80,24,1,6
39,"No",1089,"Research & Development",3,"Life Sciences",2,"Female",32,3,3,"Manufacturing Director",2,8376,4,"Y","No",3,80,9,3,0
46,"No",228,"Sales",3,"Life Sciences",3,"Female",51,3,4,"Manager",2,16606,8,"Y","No",3,80,23,2,12
35,"No",1029,"Research & Development",3,"Life Sciences",4,"Female",91,2,3,"Healthcare Representative",2,8606,1,"Y","No",3,80,11,3,8
23,"No",507,"Research & Development",1,"Life Sciences",1,"Male",97,3,2,"Laboratory Technician",3,2272,0,"Y","No",3,80,5,2,3
40,"Yes",676,"Research & Development",4,"Life Sciences",4,"Male",86,3,1,"Laboratory Technician",1,2018,3,"Y","No",3,80,15,3,4
34,"No",971,"Sales",3,"Technical Degree",4,"Male",64,2,3,"Sales Executive",3,7083,1,"Y","Yes",3,80,10,3,9
31,"Yes",561,"Research & Development",3,"Life Sciences",4,"Female",33,3,1,"Research Scientist",3,4084,1,"Y","No",3,80,7,2,2
50,"No",333,"Research & Development",5,"Medical",3,"Male",88,1,4,"Research Director",4,14411,1,"Y","Yes",3,80,32,2,6
34,"No",1440,"Sales",2,"Technical Degree",2,"Male",55,3,1,"Sales Representative",3,2308,0,"Y","Yes",4,80,12,4,10
42,"No",1210,"Research & Development",3,"Medical",3,"Male",68,2,1,"Laboratory Technician",2,4841,4,"Y","No",3,80,4,3,0
37,"No",674,"Research & Development",3,"Medical",1,"Male",47,3,2,"Research Scientist",4,4285,1,"Y","No",3,80,10,2,8
29,"No",441,"Research & Development",1,"Other",3,"Female",39,1,2,"Healthcare Representative",1,9715,3,"Y","No",3,80,9,3,7
33,"No",575,"Research & Development",3,"Life Sciences",4,"Male",44,2,2,"Manufacturing Director",2,4320,1,"Y","No",3,80,5,2,3
45,"No",950,"Research & Development",3,"Technical Degree",4,"Male",97,3,1,"Research Scientist",4,2132,4,"Y","No",4,80,8,3,4
42,"No",288,"Research & Development",3,"Life Sciences",4,"Male",40,3,3,"Healthcare Representative",4,10124,2,"Y","Yes",3,80,24,3,8
40,"No",1342,"Sales",2,"Medical",1,"Male",47,3,2,"Sales Executive",1,5473,0,"Y","No",3,80,9,5,4
33,"No",589,"Research & Development",4,"Life Sciences",2,"Male",79,3,2,"Laboratory Technician",3,5207,1,"Y","Yes",3,80,15,3,14
40,"No",898,"Human Resources",2,"Medical",3,"Male",38,3,4,"Manager",4,16437,1,"Y","Yes",4,80,21,2,7
24,"No",350,"Research & Development",2,"Technical Degree",3,"Male",57,2,1,"Laboratory Technician",1,2296,0,"Y","No",3,80,2,3,1
40,"No",1142,"Research & Development",2,"Life Sciences",4,"Male",72,3,2,"Healthcare Representative",4,4069,3,"Y","Yes",3,80,8,2,2
45,"No",538,"Research & Development",4,"Technical Degree",1,"Male",66,3,3,"Healthcare Representative",2,7441,1,"Y","No",3,80,10,4,8
35,"No",1402,"Sales",4,"Life Sciences",2,"Female",98,2,1,"Sales Representative",3,2430,0,"Y","No",4,80,6,5,3
32,"No",824,"Research & Development",2,"Life Sciences",4,"Female",67,2,2,"Research Scientist",2,5878,3,"Y","No",3,80,12,2,1
36,"No",1157,"Sales",4,"Life Sciences",3,"Male",70,3,1,"Sales Representative",4,2644,3,"Y","Yes",4,80,7,3,2
48,"No",492,"Sales",4,"Life Sciences",3,"Female",96,3,2,"Sales Executive",3,6439,8,"Y","No",3,80,18,2,7
29,"No",598,"Research & Development",3,"Life Sciences",3,"Male",91,4,1,"Research Scientist",3,2451,6,"Y","No",3,80,5,2,0
33,"No",1242,"Sales",4,"Life Sciences",1,"Male",46,3,2,"Sales Executive",1,6392,2,"Y","No",3,80,8,6,2
30,"Yes",740,"Sales",3,"Life Sciences",2,"Male",64,2,2,"Sales Executive",1,9714,1,"Y","No",3,80,10,4,8
38,"No",888,"Human Resources",4,"Human Resources",3,"Male",71,3,2,"Human Resources",3,6077,3,"Y","No",3,80,10,2,3
35,"No",992,"Research & Development",3,"Medical",4,"Male",68,2,1,"Laboratory Technician",1,2450,1,"Y","No",3,80,3,3,0
30,"No",1288,"Sales",4,"Technical Degree",3,"Male",33,3,3,"Sales Executive",2,9250,3,"Y","No",3,80,9,3,2
35,"Yes",104,"Research & Development",3,"Life Sciences",1,"Female",69,3,1,"Laboratory Technician",1,2074,1,"Y","Yes",3,80,1,2,0
53,"Yes",607,"Research & Development",5,"Technical Degree",3,"Female",78,2,3,"Manufacturing Director",4,10169,0,"Y","No",3,80,34,4,7
38,"Yes",903,"Research & Development",3,"Medical",3,"Male",81,3,2,"Manufacturing Director",2,4855,4,"Y","No",3,80,7,2,2
32,"No",1200,"Research & Development",4,"Technical Degree",4,"Male",62,3,2,"Research Scientist",1,4087,4,"Y","No",3,80,9,3,5
48,"No",1108,"Research & Development",4,"Other",3,"Female",65,3,1,"Research Scientist",1,2367,8,"Y","No",3,80,10,3,2
34,"No",479,"Research & Development",4,"Medical",1,"Male",35,3,1,"Research Scientist",4,2972,1,"Y","No",3,80,1,4,0
55,"No",685,"Sales",5,"Marketing",3,"Male",60,2,5,"Manager",4,19586,1,"Y","No",4,80,36,3,6
34,"No",1351,"Research & Development",4,"Life Sciences",2,"Male",45,3,2,"Research Scientist",4,5484,9,"Y","No",3,80,9,3,2
26,"No",474,"Research & Development",3,"Life Sciences",1,"Female",89,3,1,"Research Scientist",4,2061,1,"Y","No",4,80,1,5,0
38,"No",1245,"Sales",3,"Life Sciences",3,"Male",80,3,2,"Sales Executive",2,9924,0,"Y","No",3,80,10,3,8
38,"No",437,"Sales",3,"Life Sciences",2,"Female",90,3,2,"Sales Executive",2,4198,2,"Y","No",3,80,8,5,2
36,"No",884,"Sales",4,"Life Sciences",2,"Female",73,3,2,"Sales Executive",3,6815,6,"Y","No",3,80,15,5,0
29,"No",1370,"Research & Development",1,"Medical",2,"Male",87,3,1,"Laboratory Technician",1,4723,1,"Y","Yes",3,80,10,3,9
35,"No",670,"Research & Development",4,"Medical",1,"Female",51,3,2,"Healthcare Representative",3,6142,3,"Y","Yes",3,80,10,4,2
39,"No",1462,"Sales",3,"Medical",4,"Male",38,4,3,"Sales Executive",3,8237,2,"Y","No",3,80,11,3,6
29,"No",995,"Research & Development",1,"Life Sciences",1,"Male",87,3,2,"Healthcare Representative",4,8853,1,"Y","No",3,80,6,0,4
50,"No",264,"Sales",3,"Marketing",3,"Male",59,3,5,"Manager",3,19331,4,"Y","Yes",3,80,27,2,0
23,"No",977,"Research & Development",3,"Technical Degree",4,"Male",45,4,1,"Research Scientist",3,2073,2,"Y","No",3,80,4,2,2
36,"No",1302,"Research & Development",4,"Life Sciences",1,"Male",80,4,2,"Laboratory Technician",1,5562,3,"Y","Yes",3,80,9,3,2
42,"No",1059,"Research & Development",2,"Other",4,"Male",93,2,5,"Manager",4,19613,8,"Y","No",4,80,24,2,0
35,"No",750,"Research & Development",3,"Life Sciences",2,"Male",46,4,2,"Laboratory Technician",3,3407,1,"Y","No",3,80,10,3,9
34,"No",653,"Research & Development",4,"Technical Degree",4,"Male",92,2,2,"Healthcare Representative",3,5063,1,"Y","No",3,80,8,3,2
40,"No",118,"Sales",2,"Life Sciences",4,"Female",84,3,2,"Sales Executive",1,4639,1,"Y","No",3,80,5,2,4
43,"No",990,"Research & Development",3,"Technical Degree",4,"Male",87,4,1,"Laboratory Technician",2,4876,5,"Y","No",3,80,8,0,4
35,"No",1349,"Research & Development",2,"Life Sciences",3,"Male",63,2,1,"Laboratory Technician",4,2690,1,"Y","No",3,80,1,5,0
46,"No",563,"Sales",4,"Life Sciences",4,"Male",56,4,4,"Manager",1,17567,1,"Y","No",3,80,27,5,0
28,"Yes",329,"Research & Development",3,"Medical",3,"Male",51,3,1,"Laboratory Technician",2,2408,1,"Y","Yes",3,80,1,3,1
22,"No",457,"Research & Development",2,"Other",2,"Female",85,2,1,"Research Scientist",3,2814,1,"Y","Yes",3,80,4,2,2
50,"No",1234,"Research & Development",5,"Medical",2,"Male",41,3,4,"Healthcare Representative",3,11245,2,"Y","Yes",3,80,32,3,8
32,"No",634,"Research & Development",4,"Other",2,"Female",35,4,1,"Research Scientist",4,3312,3,"Y","No",3,80,6,3,2
44,"No",1313,"Research & Development",3,"Medical",2,"Female",31,3,5,"Research Director",4,19049,0,"Y","Yes",3,80,23,4,7
30,"No",241,"Research & Development",3,"Medical",2,"Male",48,2,1,"Research Scientist",2,2141,1,"Y","No",3,80,6,3,4
45,"No",1015,"Research & Development",5,"Medical",3,"Female",50,1,2,"Laboratory Technician",1,5769,1,"Y","Yes",3,80,10,3,7
45,"No",336,"Sales",3,"Marketing",1,"Male",52,2,2,"Sales Executive",1,4385,1,"Y","No",3,80,10,2,7
31,"No",715,"Sales",4,"Other",4,"Male",54,3,2,"Sales Executive",1,5332,7,"Y","No",3,80,10,3,2
36,"No",559,"Research & Development",4,"Life Sciences",3,"Female",76,3,2,"Manufacturing Director",3,4663,9,"Y","Yes",3,80,7,2,2
34,"No",426,"Research & Development",4,"Life Sciences",3,"Male",42,4,2,"Manufacturing Director",4,4724,1,"Y","No",3,80,9,3,7
49,"No",722,"Research & Development",4,"Life Sciences",3,"Female",84,3,1,"Laboratory Technician",1,3211,1,"Y","No",3,80,10,3,6
39,"No",1387,"Research & Development",5,"Medical",2,"Male",76,3,2,"Manufacturing Director",1,5377,2,"Y","No",3,80,10,3,7
27,"No",1302,"Research & Development",3,"Other",4,"Male",67,2,1,"Laboratory Technician",1,4066,1,"Y","No",3,80,7,3,7
35,"No",819,"Research & Development",5,"Life Sciences",2,"Male",48,4,2,"Research Scientist",1,5208,1,"Y","No",3,80,16,2,15
28,"No",580,"Research & Development",3,"Medical",2,"Female",39,1,2,"Manufacturing Director",1,4877,0,"Y","No",4,80,6,5,3
21,"No",546,"Research & Development",1,"Medical",3,"Male",97,3,1,"Research Scientist",4,3117,1,"Y","No",3,80,3,2,2
18,"Yes",544,"Sales",2,"Medical",2,"Female",70,3,1,"Sales Representative",4,1569,1,"Y","Yes",3,80,0,2,0
47,"No",1176,"Human Resources",4,"Life Sciences",4,"Female",98,3,5,"Manager",3,19658,3,"Y","No",3,80,27,2,2
39,"No",170,"Research & Development",2,"Medical",3,"Male",76,2,2,"Laboratory Technician",3,3069,0,"Y","No",3,80,11,3,8
40,"No",884,"Research & Development",3,"Life Sciences",1,"Female",80,2,3,"Manufacturing Director",3,10435,1,"Y","No",3,80,18,2,15
35,"No",208,"Research & Development",4,"Life Sciences",3,"Female",52,3,2,"Healthcare Representative",3,4148,1,"Y","No",3,80,15,5,11
37,"No",671,"Research & Development",3,"Life Sciences",3,"Male",85,3,2,"Manufacturing Director",3,5768,3,"Y","No",3,80,9,2,3
39,"No",711,"Research & Development",3,"Medical",1,"Female",81,3,2,"Manufacturing Director",3,5042,0,"Y","No",3,80,10,2,2
45,"No",1329,"Research & Development",2,"Other",4,"Female",59,2,2,"Manufacturing Director",4,5770,1,"Y","No",3,80,10,3,7
38,"No",397,"Research & Development",2,"Medical",4,"Female",54,2,3,"Manufacturing Director",3,7756,3,"Y","Yes",3,80,10,6,4
35,"Yes",737,"Sales",3,"Medical",4,"Male",55,2,3,"Sales Executive",1,10306,9,"Y","No",3,80,15,3,12
37,"No",1470,"Research & Development",3,"Medical",2,"Female",71,3,1,"Research Scientist",2,3936,1,"Y","No",3,80,8,2,4
40,"No",448,"Research & Development",3,"Life Sciences",3,"Female",84,3,3,"Manufacturing Director",4,7945,6,"Y","Yes",3,80,18,2,2
44,"No",602,"Human Resources",5,"Human Resources",1,"Male",37,3,2,"Human Resources",4,5743,4,"Y","Yes",3,80,14,3,7
48,"No",365,"Research & Development",5,"Medical",3,"Male",89,2,4,"Manager",4,15202,2,"Y","No",4,80,23,3,2
35,"Yes",763,"Sales",2,"Medical",1,"Male",59,1,2,"Sales Executive",4,5440,6,"Y","Yes",3,80,7,2,2
24,"No",567,"Research & Development",1,"Technical Degree",1,"Female",32,3,1,"Research Scientist",4,3760,1,"Y","Yes",3,80,6,2,3
27,"No",486,"Research & Development",3,"Medical",2,"Female",86,4,1,"Research Scientist",3,3517,7,"Y","No",3,80,5,0,2
27,"No",591,"Research & Development",3,"Medical",4,"Male",87,3,1,"Research Scientist",4,2580,2,"Y","No",3,80,6,0,2
40,"Yes",1329,"Research & Development",3,"Life Sciences",1,"Male",73,3,1,"Laboratory Technician",1,2166,3,"Y","Yes",3,80,10,3,2
29,"No",469,"Sales",3,"Medical",3,"Male",42,2,2,"Sales Executive",3,5869,9,"Y","No",3,80,8,2,2
36,"No",711,"Research & Development",4,"Life Sciences",2,"Female",42,3,3,"Healthcare Representative",1,8008,4,"Y","No",3,80,9,6,2
25,"No",772,"Research & Development",1,"Life Sciences",4,"Male",77,4,2,"Manufacturing Director",3,5206,1,"Y","No",3,80,7,6,7
39,"No",492,"Research & Development",3,"Medical",4,"Male",66,3,2,"Manufacturing Director",2,5295,4,"Y","No",4,80,7,3,4
49,"No",301,"Research & Development",4,"Other",1,"Female",72,3,4,"Research Director",2,16413,3,"Y","No",3,80,27,2,2
50,"No",813,"Research & Development",5,"Life Sciences",4,"Female",50,2,3,"Research Director",1,13269,5,"Y","No",3,80,19,3,11
20,"No",1141,"Sales",3,"Medical",3,"Female",31,3,1,"Sales Representative",3,2783,1,"Y","No",3,80,2,3,2
34,"No",1130,"Research & Development",3,"Life Sciences",4,"Female",66,3,2,"Research Scientist",2,5433,1,"Y","No",3,80,11,2,8
36,"No",311,"Research & Development",3,"Life Sciences",1,"Male",77,3,1,"Laboratory Technician",2,2013,2,"Y","No",3,80,15,4,3
49,"No",465,"Research & Development",1,"Life Sciences",3,"Female",41,2,4,"Healthcare Representative",3,13966,2,"Y","Yes",3,80,30,3,11
36,"No",894,"Research & Development",4,"Medical",4,"Female",33,2,2,"Manufacturing Director",3,4374,0,"Y","No",3,80,4,6,2
36,"No",1040,"Research & Development",2,"Life Sciences",4,"Male",79,4,2,"Healthcare Representative",1,6842,6,"Y","No",4,80,13,3,4
54,"No",584,"Research & Development",5,"Medical",2,"Female",91,3,4,"Manager",3,17426,3,"Y","No",4,80,36,6,8
43,"No",1291,"Research & Development",2,"Life Sciences",3,"Male",65,2,4,"Research Director",3,17603,1,"Y","No",4,80,14,3,10
35,"Yes",880,"Sales",4,"Other",4,"Male",36,3,2,"Sales Executive",4,4581,3,"Y","Yes",4,80,13,2,9
38,"No",1189,"Research & Development",3,"Life Sciences",4,"Male",90,3,2,"Research Scientist",4,4735,7,"Y","No",3,80,19,4,11
29,"No",991,"Sales",3,"Medical",1,"Male",43,2,2,"Sales Executive",2,4187,1,"Y","Yes",3,80,10,3,0
33,"No",392,"Sales",4,"Medical",4,"Male",93,3,2,"Sales Executive",4,5505,1,"Y","No",3,80,6,5,2
32,"No",977,"Research & Development",3,"Medical",4,"Male",45,3,2,"Research Scientist",2,5470,0,"Y","No",3,80,10,4,5
31,"No",1112,"Sales",4,"Life Sciences",1,"Female",67,3,2,"Sales Executive",4,5476,1,"Y","No",3,80,10,2,0
49,"No",464,"Research & Development",3,"Medical",4,"Female",74,3,1,"Laboratory Technician",1,2587,4,"Y","Yes",3,80,17,2,2
38,"No",148,"Research & Development",3,"Medical",4,"Female",42,2,1,"Laboratory Technician",2,2440,1,"Y","No",4,80,4,3,3
47,"No",1225,"Sales",4,"Life Sciences",2,"Female",47,4,4,"Manager",2,15972,6,"Y","No",3,80,29,2,2
49,"No",809,"Research & Development",3,"Life Sciences",3,"Male",36,3,4,"Manager",3,15379,4,"Y","No",3,80,23,2,7
41,"No",1206,"Sales",2,"Life Sciences",4,"Male",80,3,3,"Sales Executive",3,7082,3,"Y","Yes",3,80,21,2,0
20,"No",727,"Sales",1,"Life Sciences",4,"Male",54,3,1,"Sales Representative",1,2728,1,"Y","No",3,80,2,3,2
33,"No",530,"Sales",3,"Life Sciences",3,"Female",36,3,2,"Sales Executive",4,5368,1,"Y","Yes",4,80,7,2,5
36,"No",1351,"Research & Development",4,"Life Sciences",1,"Male",80,3,2,"Healthcare Representative",3,5347,6,"Y","No",3,80,10,2,2
44,"No",528,"Human Resources",3,"Life Sciences",3,"Female",44,3,1,"Human Resources",4,3195,4,"Y","Yes",3,80,8,2,2
23,"Yes",1320,"Research & Development",1,"Medical",4,"Male",93,2,1,"Laboratory Technician",3,3989,1,"Y","Yes",3,80,5,2,4
38,"No",1495,"Research & Development",2,"Medical",4,"Female",87,3,1,"Laboratory Technician",3,3306,7,"Y","No",3,80,7,5,0
53,"No",1395,"Research & Development",4,"Medical",2,"Male",48,4,3,"Healthcare Representative",4,7005,3,"Y","No",3,80,11,2,3
48,"Yes",708,"Sales",2,"Medical",4,"Female",95,3,1,"Sales Representative",3,2655,2,"Y","Yes",3,80,19,3,7
32,"Yes",1259,"Research & Development",4,"Life Sciences",4,"Male",95,3,1,"Laboratory Technician",2,1393,1,"Y","No",3,80,1,2,0
26,"No",786,"Research & Development",3,"Medical",4,"Male",76,3,1,"Laboratory Technician",4,2570,1,"Y","No",4,80,7,5,7
55,"No",1441,"Research & Development",3,"Technical Degree",1,"Male",94,2,1,"Research Scientist",2,3537,5,"Y","No",3,80,8,1,2
34,"No",1157,"Research & Development",2,"Medical",2,"Male",57,2,2,"Laboratory Technician",4,3986,1,"Y","No",3,80,15,3,10
60,"No",370,"Research & Development",4,"Medical",3,"Male",92,1,3,"Healthcare Representative",4,10883,3,"Y","No",4,80,19,2,0
33,"No",267,"Research & Development",3,"Medical",2,"Male",79,4,1,"Laboratory Technician",2,2028,1,"Y","No",3,80,14,6,11
37,"No",1278,"Sales",4,"Medical",3,"Male",31,1,2,"Sales Executive",4,9525,1,"Y","No",3,80,6,2,3
34,"No",678,"Research & Development",3,"Life Sciences",2,"Female",35,2,1,"Research Scientist",4,2929,1,"Y","No",3,80,10,3,9
23,"Yes",427,"Sales",3,"Life Sciences",3,"Male",99,3,1,"Sales Representative",4,2275,1,"Y","Yes",4,80,3,2,2
44,"No",921,"Research & Development",3,"Life Sciences",3,"Female",96,4,3,"Healthcare Representative",4,7879,1,"Y","Yes",3,80,9,2,7
35,"No",146,"Research & Development",4,"Medical",1,"Male",79,2,1,"Research Scientist",4,4930,0,"Y","Yes",3,80,6,2,4
43,"No",1179,"Sales",3,"Medical",4,"Male",73,3,2,"Sales Executive",4,7847,1,"Y","Yes",3,80,10,3,9
24,"No",581,"Research & Development",3,"Medical",3,"Male",62,4,1,"Research Scientist",3,4401,1,"Y","No",3,80,5,1,3
41,"No",918,"Sales",3,"Marketing",4,"Male",35,3,3,"Sales Executive",3,9241,1,"Y","No",3,80,10,3,8
29,"No",1082,"Research & Development",4,"Medical",4,"Female",43,3,1,"Laboratory Technician",3,2974,9,"Y","No",3,80,9,2,3
36,"No",530,"Sales",4,"Life Sciences",3,"Female",51,3,2,"Sales Representative",4,4502,3,"Y","No",3,80,17,2,7
45,"No",1238,"Research & Development",1,"Life Sciences",3,"Male",74,2,3,"Healthcare Representative",3,10748,3,"Y","No",4,80,25,3,15
24,"Yes",240,"Human Resources",1,"Human Resources",4,"Male",58,1,1,"Human Resources",3,1555,1,"Y","No",3,80,1,2,0
47,"Yes",1093,"Sales",3,"Life Sciences",3,"Male",82,1,4,"Sales Executive",3,12936,7,"Y","No",3,80,25,3,5
26,"No",390,"Research & Development",4,"Medical",4,"Male",62,1,1,"Laboratory Technician",3,2305,1,"Y","No",3,80,3,3,2
45,"No",1005,"Research & Development",2,"Technical Degree",4,"Female",48,2,4,"Research Director",2,16704,1,"Y","No",3,80,21,2,6
32,"No",585,"Research & Development",3,"Life Sciences",1,"Male",56,3,1,"Research Scientist",3,3433,6,"Y","No",3,80,10,3,2
31,"No",741,"Research & Development",4,"Life Sciences",2,"Male",69,3,1,"Laboratory Technician",3,3477,1,"Y","No",3,80,6,2,2
41,"No",552,"Human Resources",3,"Human Resources",3,"Male",60,1,2,"Human Resources",2,6430,6,"Y","No",3,80,10,4,2
40,"No",369,"Research & Development",2,"Life Sciences",2,"Female",92,3,2,"Manufacturing Director",1,6516,2,"Y","Yes",3,80,18,3,0
24,"No",506,"Research & Development",1,"Medical",2,"Male",91,3,1,"Laboratory Technician",1,3907,1,"Y","No",3,80,6,2,2
46,"No",717,"Research & Development",4,"Life Sciences",3,"Male",34,3,2,"Healthcare Representative",2,5562,6,"Y","No",3,80,19,3,7
35,"No",1370,"Research & Development",4,"Life Sciences",4,"Male",49,3,2,"Manufacturing Director",3,6883,2,"Y","No",3,80,17,3,7
30,"No",793,"Research & Development",1,"Life Sciences",2,"Male",33,3,1,"Research Scientist",4,2862,1,"Y","No",3,80,10,2,0
47,"No",543,"Sales",4,"Marketing",3,"Male",87,3,2,"Sales Executive",2,4978,7,"Y","No",3,80,4,3,0
46,"No",1277,"Sales",3,"Life Sciences",3,"Male",74,3,3,"Sales Executive",4,10368,4,"Y","Yes",3,80,13,5,6
36,"Yes",1456,"Sales",5,"Marketing",2,"Male",96,2,2,"Sales Executive",1,6134,5,"Y","Yes",3,80,16,3,2
32,"Yes",964,"Sales",2,"Life Sciences",1,"Male",34,1,2,"Sales Executive",2,6735,6,"Y","No",3,80,10,2,0
23,"No",160,"Research & Development",1,"Medical",3,"Female",51,3,1,"Laboratory Technician",2,3295,1,"Y","No",3,80,3,3,2
31,"No",163,"Research & Development",1,"Technical Degree",4,"Female",30,3,2,"Manufacturing Director",4,5238,2,"Y","No",4,80,9,3,4
39,"No",792,"Research & Development",3,"Life Sciences",4,"Male",77,3,2,"Laboratory Technician",4,6472,1,"Y","Yes",3,80,9,2,8
